HEADER	MICROS	MILLIS	LEFTDIR	LEFTDC	RIGHTDIR	RIGHTDC	LEFTPOS	RIGHTPOS	AMB_COL_NE	AMB_COL_SE	AMB_COL_SW	AMB_COL_NW	AMB_LINE_N	AMB_LINE_E	AMB_LINE_S	AMB_LINE_W	IR_COL_NE	IR_COL_SE	IR_COL_SW	IR_COL_NW	IR_LINE_N	IR_LINE_E	IR_LINE_S	IR_LINE_W	TRAILER	
1526703360	80701084	80700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	80711500	80710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	80719836	80718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	329	440	685	1509991935	
1526703360	80730268	80730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	80740684	80740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	80751100	80750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	398	329	439	684	1509991935	
1526703360	80761532	80760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	80769868	80769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	329	440	685	1509991935	
1526703360	80780284	80780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	80790708	80790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	80801124	80800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	80811548	80811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	398	329	439	684	1509991935	
1526703360	80819900	80819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	329	440	685	1509991935	
1526703360	80830316	80829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	329	439	684	1509991935	
1526703360	80840748	80840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	80851164	80850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	80861580	80861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	80869932	80869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	399	330	440	684	1509991935	
1526703360	80880364	80879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	80890780	80889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	80901220	80901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	80911636	80911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	80919972	80919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	440	685	1509991935	
1526703360	80930412	80929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	80940828	80940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	80951244	80950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	80959604	80959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	440	685	1509991935	
1526703360	80970020	80969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	328	439	684	1509991935	
1526703360	80980436	80979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	80990868	80990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	81001284	81000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	81009620	81008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	329	440	685	1509991935	
1526703360	81020060	81019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	440	684	1509991935	
1526703360	81030468	81030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	81040876	81040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	81051300	81050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	81059636	81058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	440	685	1509991935	
1526703360	81070052	81069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	81080484	81080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	81090900	81090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	81101316	81100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	397	329	439	684	1509991935	
1526703360	81109668	81108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	440	685	1509991935	
1526703360	81120084	81119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	81130508	81130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	81140932	81140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	81151348	81150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	81159684	81159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	398	330	440	685	1509991935	
1526703360	81170108	81169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	81180516	81179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	81190932	81190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	81201356	81201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	81209692	81209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	685	1509991935	
1526703360	81220116	81219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	397	329	439	684	1509991935	
1526703360	81230540	81229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	81240948	81240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	81249292	81249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	329	440	685	1509991935	
1526703360	81259716	81259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	439	684	1509991935	
1526703360	81270132	81269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	81280556	81280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	397	329	439	684	1509991935	
1526703360	81290980	81290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	81299308	81298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	329	440	685	1509991935	
1526703360	81309732	81309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	81320156	81319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	81330572	81330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	329	439	684	1509991935	
1526703360	81341020	81340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	81349356	81348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	329	440	685	1509991935	
1526703360	81359772	81358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	81370212	81370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	81380628	81380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	81391044	81390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	81399396	81398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	329	440	685	1509991935	
1526703360	81409804	81409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	439	685	1509991935	
1526703360	81420220	81419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	81430660	81430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	81441076	81440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	81449404	81448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	440	685	1509991935	
1526703360	81459844	81459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	81470260	81469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	81480668	81479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	81489020	81488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	329	440	685	1509991935	
1526703360	81499436	81499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	440	684	1509991935	
1526703360	81509852	81509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	81520284	81519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	81530700	81529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	81539036	81538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	440	685	1509991935	
1526703360	81549468	81549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	439	684	1509991935	
1526703360	81559884	81559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	81570300	81569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	397	329	439	684	1509991935	
1526703360	81580732	81580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	81589068	81588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	440	685	1509991935	
1526703360	81599484	81599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	439	684	1509991935	
1526703360	81609908	81609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	81620324	81619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	81630748	81630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	398	330	439	684	1509991935	
1526703360	81639100	81638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	329	440	685	1509991935	
1526703360	81649516	81648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	440	684	1509991935	
1526703360	81659948	81659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	81670364	81670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	329	439	684	1509991935	
1526703360	81680780	81680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	81689132	81688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	398	330	440	685	1509991935	
1526703360	81699564	81698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	329	439	684	1509991935	
1526703360	81709980	81709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	81720420	81720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	81728756	81728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	329	440	685	1509991935	
1526703360	81739172	81738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	81749612	81748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	81760028	81759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	81770444	81769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	81778804	81778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	329	440	685	1509991935	
1526703360	81789220	81788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	685	1509991935	
1526703360	81799628	81799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	81810060	81809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	81820476	81819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	683	1509991935	
1526703360	81828812	81827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	329	440	685	1509991935	
1526703360	81839252	81839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	81849668	81849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	81860084	81859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	81870508	81869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	81878844	81878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	440	685	1509991935	
1526703360	81889260	81888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	439	684	1509991935	
1526703360	81899692	81899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	81910108	81909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	81920532	81920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	397	329	439	684	1509991935	
1526703360	81928876	81928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	440	684	1509991935	
1526703360	81939284	81938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	81949708	81949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	81960124	81959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	683	1509991935	
1526703360	81970540	81970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	81978876	81978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	398	330	440	685	1509991935	
1526703360	81989308	81988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	81999724	81998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	82010156	82010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	82018492	82018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	440	685	1509991935	
1526703360	82028908	82028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	328	439	684	1509991935	
1526703360	82039340	82038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	397	329	440	684	1509991935	
1526703360	82049772	82049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	82060188	82059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	82068540	82068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	440	685	1509991935	
1526703360	82078964	82078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	439	684	1509991935	
1526703360	82089380	82088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	683	1509991935	
1526703360	82099820	82099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	82110236	82109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	82118572	82117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	440	685	1509991935	
1526703360	82129012	82128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	82139428	82139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	82149836	82149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	82160268	82159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	82168604	82167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	329	440	685	1509991935	
1526703360	82179020	82178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	82189460	82189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	82199868	82199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	82210276	82209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	82218620	82217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	440	684	1509991935	
1526703360	82229028	82228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	82239436	82238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	82249876	82249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	82258204	82257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	329	440	685	1509991935	
1526703360	82268612	82268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	440	685	1509991935	
1526703360	82279044	82278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	82289452	82288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	82299860	82298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	82308220	82308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	329	440	685	1509991935	
1526703360	82318628	82318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	82329044	82328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	82339468	82338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	82349884	82349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	82358220	82357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	440	685	1509991935	
1526703360	82368660	82368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	82379076	82378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	82389492	82388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	82399916	82399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	82408244	82407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	440	685	1509991935	
1526703360	82418660	82417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	82429084	82428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	82439500	82439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	82449916	82449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	397	329	439	684	1509991935	
1526703360	82458268	82457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	440	685	1509991935	
1526703360	82468684	82467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	82479100	82479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	82489524	82489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	82499940	82499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	82508276	82507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	440	685	1509991935	
1526703360	82518700	82518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	82529116	82528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	82539540	82539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	82547884	82547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	440	685	1509991935	
1526703360	82558300	82557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	683	1509991935	
1526703360	82568724	82568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	396	329	439	683	1509991935	
1526703360	82579156	82578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	377	327	438	683	1509991935	
1526703360	82589572	82588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	438	683	1509991935	
1526703360	82597924	82597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	82608340	82608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	683	1509991935	
1526703360	82618748	82618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	327	438	682	1509991935	
1526703360	82629188	82628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370	327	438	683	1509991935	
1526703360	82639604	82638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	377	327	438	682	1509991935	
1526703360	82647940	82647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	82659404	82659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	82667740	82667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	440	685	1509991935	
1526703360	82678148	82677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	440	684	1509991935	
1526703360	82688588	82688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	82699004	82698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	82709420	82708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	82717780	82717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	440	685	1509991935	
1526703360	82728196	82727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	440	684	1509991935	
1526703360	82738604	82738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	82749052	82748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	82759468	82758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	82767804	82766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	440	685	1509991935	
1526703360	82778244	82778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	82788660	82788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	82799076	82798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	82809508	82808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	82817844	82817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	329	440	685	1509991935	
1526703360	82828252	82827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	328	439	684	1509991935	
1526703360	82838684	82838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	82849100	82848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	329	439	684	1509991935	
1526703360	82859516	82859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	397	329	439	684	1509991935	
1526703360	82867868	82867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	329	440	685	1509991935	
1526703360	82878276	82877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	82888692	82887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	82899124	82898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
1526703360	82909532	82909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	328	439	684	1509991935	
